id,url,name,rank,longDescrip,shortDescrip,yearPublished,minPlayers,maxPlayers,bestPlayers,playTime,minTime,maxTime,age,thumbnail,votes,bggRating,avgRating,numWeights,complexity,playerPoll,publisher,gameType,mechanics,category
223321,https://boardgamegeek.com//boardgame/223321/detective-modern-crime-board-game,Detective: A Modern Crime Board Game,165,"In Detective: A Modern Crime Board Game you are going to solve FIVE different cases and find out what connects them, you are going to BREAK THE 4th WALL by using every resource you can, you are going to browse the game's DEDICATED DATABASE simulating your agency's resources, you will enter a city maze of old mysteries and fresh CRIME, and you will be able to COOPERATE with other agents or solve the mystery on your own.",Use modern tools and become Antares Detectives solving the most difficult cases.,2018,1,5,1,180,120,180,16,https://cf.geekdo-images.com/wJphcoCCYScWCNkE32D_hw__thumb/img/9FV7H95C0vPv_y60nitZVlMTTgc=/fit-in/200x150/filters:strip_icc()/pic5756205.jpg,8173,7.34704,7.82868,177,2.7288,"['Cooperative Game', 'Solo / Solitaire Game', 'Storytelling']",Portal Games,['Thematic Games'],"['Cooperative Game', 'Solo / Solitaire Game', 'Storytelling']","['Deduction', 'Murder/Mystery']"
104006,https://boardgamegeek.com//boardgame/104006/village,Village,166,Game description from the publisher:,"Send your villagers to work, travel, pray, and... die when it brings the most renown.",2011,2,4,2,90,60,90,12,https://cf.geekdo-images.com/5FBIAvZi3Sw8dvmfwwJTjg__thumb/img/5H-bOQSAtO8LaWI3i3_oG3CQHHg=/fit-in/200x150/filters:strip_icc()/pic2760568.jpg,21060,7.34442,7.51729,1123,3.073,"['Area Majority / Influence', 'Contracts', 'Set Collection', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types']",eggertspiele,['Strategy Games'],"['Area Majority / Influence', 'Contracts', 'Set Collection', 'Turn Order: Claim Action', 'Worker Placement', 'Worker Placement, Different Worker Types']","['Farming', 'Medieval']"
21050,https://boardgamegeek.com//boardgame/21050/combat-commander-europe,Combat Commander: Europe,167,Combat Commander: Europe is a card-driven board game covering tactical infantry combat in the European Theater of World War II. One player takes the role of the Axis (Germany) while another player commands the Allies (America or Russia). These two players will take turns playing one or more &ldquo;Fate&rdquo; cards from their hands in order to activate his units on the mapboard for various military functions.,Recreate the European theater of World War II in this acclaimed card-driven wargame.,2006,2,2,0,180,60,180,12,https://cf.geekdo-images.com/uKaL10FK-u9wfYyK6MQaNg__thumb/img/4KyQXL7NMnaXSVYimKkJRCjQ2I8=/fit-in/200x150/filters:strip_icc()/pic992459.jpg,5552,7.34349,7.94673,692,3.25,"['Advantage Token', 'Campaign / Battle Card Driven', 'Grid Movement', 'Hexagon Grid', 'Simulation', 'Variable Phase Order']",GMT Games,['Wargames'],"['Advantage Token', 'Campaign / Battle Card Driven', 'Grid Movement', 'Hexagon Grid', 'Simulation', 'Variable Phase Order']","['Wargame', 'World War II']"
126042,https://boardgamegeek.com//boardgame/126042/nations,Nations,168,"From the humble beginnings of civilization through the historical ages of progress, mankind has lived, fought, and built together in nations. Great nations protect and provide for their own, while fighting and competing against both other nations and nature itself. Nations must provide food and stability as the population increases. They must build a productive economy. And all the while, they must amaze the world with their great achievements to build up their heritage as the greatest nations in the history of mankind!","Steer the fate of your nation, from the ancient world until the outbreak of WW1.",2013,1,5,0,200,40,200,14,https://cf.geekdo-images.com/-hn7gA50ci0n7j9u_-jHhA__thumb/img/rJqh_lHJ45NZHtxC5uq8xH2_Hzk=/fit-in/200x150/filters:strip_icc()/pic1591406.png,11442,7.34211,7.63167,692,3.5405,"['Card Drafting', 'Events', 'Turn Order: Pass Order', 'Variable Player Powers']",Lautapelit.fi,['Strategy Games'],"['Card Drafting', 'Events', 'Turn Order: Pass Order', 'Variable Player Powers']","['Card Game', 'Civilization', 'Economic']"
171131,https://boardgamegeek.com//boardgame/171131/captain-sonar,Captain Sonar,169,"At the bottom of the ocean, no one will hear you scream!","Torpedoes away! Hunt for your opponent's sub in this exciting, real-time team game.",2016,2,8,5,60,45,60,14,https://cf.geekdo-images.com/eVy9IyAVtzzKv2VvPHFPbA__thumb/img/RavsPCF6el7VEaVR1OG5M2ZGCrk=/fit-in/200x150/filters:strip_icc()/pic3013621.png,17208,7.34169,7.55482,305,2.1639,"['Grid Movement', 'Hidden Movement', 'Line Drawing', 'Real-Time', 'Role Playing', 'Secret Unit Deployment', 'Simulation', 'Team-Based Game']",Matagot,"['Party Games', 'Thematic Games']","['Grid Movement', 'Hidden Movement', 'Line Drawing', 'Real-Time', 'Role Playing', 'Secret Unit Deployment', 'Simulation', 'Team-Based Game']","['Deduction', 'Fighting', 'Nautical', 'Real-time']"
239188,https://boardgamegeek.com//boardgame/239188/chronicles-crime,Chronicles of Crime,170,"Chronicles of Crime is a cooperative game of crime investigation, mixing an app, a board game and a touch of Virtual Reality.","Lay out the case, interrogate suspects, and investigate crime scenes with your phone.",2018,1,4,0,90,60,90,14,https://cf.geekdo-images.com/1BMyuEwK0zV9005oYinYLw__thumb/img/QFzbDlFGzK3yRZNLnRr4YzHwEuY=/fit-in/200x150/filters:strip_icc()/pic4317519.jpg,16703,7.34134,7.73778,274,2.0766,"['Cooperative Game', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling']",Lucky Duck Games,['Thematic Games'],"['Cooperative Game', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling']","['Adventure', 'Deduction', 'Murder/Mystery']"
296151,https://boardgamegeek.com//boardgame/296151/viscounts-west-kingdom,Viscounts of the West Kingdom,171,"Viscounts of the West Kingdom is set at a time when the King&rsquo;s reign began to decline, circa 980 AD. Choosing peace over prosperity, our once strong King began offering our enemies gold and land to lay down their axes. But peace is a tenuous affair. As poverty spread, many people lost faith in his ability to lead and sought independence from the crown. Since finding favour in his courts, our future has also become uncertain. As viscounts, we must be wise and decisive. Loyalty is to be upheld, but gaining favour among the people must be our priority, should there be a sudden shift in power.",Travel the Kingdom seeking upgrades in an attempt to bring poverty or prosperity.,2020,1,4,2,90,60,90,12,https://cf.geekdo-images.com/kMgSC_kRlJWt3KLj5y0BxQ__thumb/img/2uNYQn2vHuNGrx5-dxc1h7Mh7Do=/fit-in/200x150/filters:strip_icc()/pic5230695.png,5188,7.34083,7.99524,251,3.4502,"['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Hand Management', 'Modular Board', 'Rondel', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']",Garphill Games,['Strategy Games'],"['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Hand Management', 'Modular Board', 'Rondel', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']",['Medieval']
256916,https://boardgamegeek.com//boardgame/256916/concordia-venus,Concordia Venus,172,Concordia Venus is a standalone reimplementation of Concordia with some added features.,Lead your Roman dynasty and build the greatest trading empire in the Mediterranean.,2018,2,6,1,120,60,120,12,https://cf.geekdo-images.com/36WIe0ZHkp5OvHOlB-8vog__thumb/img/C7u2bDi9kOoLkLoYHJ_jr0A928A=/fit-in/200x150/filters:strip_icc()/pic4356580.jpg,3126,7.33901,8.35172,102,3.0882,"['Action Retrieval', 'Auction: Dutch', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Point to Point Movement', 'Team-Based Game']",PD-Verlag,['Strategy Games'],"['Action Retrieval', 'Auction: Dutch', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Point to Point Movement', 'Team-Based Game']","['Ancient', 'Economic']"
91,https://boardgamegeek.com//boardgame/91/paths-glory,Paths of Glory,173,(from GMT Games' website:),Step into the shoes of rulers and generals who triumphed or failed in the Great War.,1999,2,2,1,480,480,480,14,https://cf.geekdo-images.com/Ip4TygnwFxuR57Vky9ZeZA__thumb/img/6yGJ8gs7e_WwYJc5Y7pXgTBFxF8=/fit-in/200x150/filters:strip_icc()/pic4490515.jpg,4669,7.3369,8.05772,646,3.8421,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement']",GMT Games,['Wargames'],"['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement']","['Wargame', 'World War I']"
224037,https://boardgamegeek.com//boardgame/224037/codenames-duet,Codenames: Duet,174,Codenames Duet keeps the basic elements of Codenames &mdash; give one-word clues to try to get someone to identify your agents among those on the table &mdash; but now you're working together as a team to find all of your agents. (Why you don't already know who your agents are is a question that Congressional investigators will get on your back about later!),"Swap one-word coded clues with your partner, trying to identify specific word cards.",2017,2,2,1,30,15,30,11,https://cf.geekdo-images.com/0d1EaMVmAiIBROI2QstFSQ__thumb/img/J-thZd7Pbbh1CE8QHcvEE4w8FBE=/fit-in/200x150/filters:strip_icc()/pic3596681.jpg,16336,7.3345,7.54037,296,1.3446,"['Communication Limits', 'Cooperative Game', 'Push Your Luck']",Czech Games Edition,['Family Games'],"['Communication Limits', 'Cooperative Game', 'Push Your Luck']","['Card Game', 'Deduction', 'Spies/Secret Agents', 'Word Game']"
265188,https://boardgamegeek.com//boardgame/265188/glen-more-ii-chronicles,Glen More II: Chronicles,175,"Glen More II: Chronicles is a sequel to Glen More, expanding the gameplay substantially compared to the original game.","Expand your Scottish clan by trading livestock, making whisky and gaining landmarks.",2019,2,4,2,120,90,120,12,https://cf.geekdo-images.com/sMRuph3HFUcaSpJZihGZKw__thumb/img/UHuDcnjAwCiXbNfjuY26-EEnG2M=/fit-in/200x150/filters:strip_icc()/pic5841874.jpg,4842,7.33449,8.00111,187,3.0481,"['Commodity Speculation', 'Dice Rolling', 'Grid Movement', 'Market', 'Set Collection', 'Tile Placement', 'Time Track']",Funtails,['Strategy Games'],"['Commodity Speculation', 'Dice Rolling', 'Grid Movement', 'Market', 'Set Collection', 'Tile Placement', 'Time Track']","['City Building', 'Economic', 'Farming', 'Territory Building']"
182631,https://boardgamegeek.com//boardgame/182631/star-realms-colony-wars,Star Realms: Colony Wars,176,"Colony Wars is a deckbuilding game in the Star Realms series which is both a standalone box set for two players (featuring an 80-card trade deck, as in the original) and an expansion for the base Star Realms set that allows it to be played as a four-player game.","Expand your fleet, defend your bases, and prevail in the battle for the colonies.",2015,2,2,1,20,20,20,12,https://cf.geekdo-images.com/FKEjArvFzBTpPJRvU34t8A__thumb/img/v4xPFJ7qUbkc6f7Dpgsn21ZM5YQ=/fit-in/200x150/filters:strip_icc()/pic4324043.jpg,6625,7.33159,7.84912,112,1.9107,"['Card Drafting', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Take That']",Wise Wizard Games,['Strategy Games'],"['Card Drafting', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Hand Management', 'Take That']","['Card Game', 'Fighting', 'Science Fiction']"
245638,https://boardgamegeek.com//boardgame/245638/coimbra,Coimbra,177,"In the 15th and 16th century, Portugal is thriving under its leading role during the Age of Discovery. Nestled in the heart of Portugal, the city of Coimbra serves as a&nbsp;cultural center of the country. As the head of one of Coimbra's oldest houses, you seek to earn prestige by deepening relationships with nearby monasteries or funding expeditions of the era.&nbsp;To reach this goal, you must vie for the favors of the city's most influential citizens, even if you must offer a bit of coin or some protective detail.",Spread your influence across monasteries of Portugal and beyond!,2018,2,4,2,90,60,90,14,https://cf.geekdo-images.com/JJFHx0RiUBYdy9bHAgVSuA__thumb/img/-eaAIbixYxRRVj0tDTS1oP_9Njk=/fit-in/200x150/filters:strip_icc()/pic3956079.jpg,9573,7.32835,7.67232,388,3.2758,"['Action Drafting', 'Auction/Bidding', 'Card Drafting', 'Dice Rolling', 'End Game Bonuses', 'Set Collection', 'Variable Set-up']",eggertspiele,['Strategy Games'],"['Action Drafting', 'Auction/Bidding', 'Card Drafting', 'Dice Rolling', 'End Game Bonuses', 'Set Collection', 'Variable Set-up']","['Dice', 'Renaissance']"
283155,https://boardgamegeek.com//boardgame/283155/calico,Calico,178,Calico is a puzzly tile-laying game of quilts and cats.,"Sew a quilt, collect buttons, attract cats!",2020,1,4,1,45,30,45,10,https://cf.geekdo-images.com/t8bTlZmxz6PiskMSjcBHcw__thumb/img/TByBGUDO_jNVxDaOviRWOFtu9fk=/fit-in/200x150/filters:strip_icc()/pic4815033.jpg,7794,7.32744,7.79329,237,2.2194,"['Enclosure', 'Hexagon Grid', 'Pattern Building', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement']",Flatout Games,"['Abstract Games', 'Family Games']","['Enclosure', 'Hexagon Grid', 'Pattern Building', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement']","['Abstract Strategy', 'Animals', 'Puzzle']"
146508,https://boardgamegeek.com//boardgame/146508/time-stories,T.I.M.E Stories,179,Description from the publisher:,Protect the world from paradoxes with your team of time-traveling agents.,2015,2,4,4,90,90,90,12,https://cf.geekdo-images.com/XmwCsjQ3C1Ul53ZN2o8Q-Q__thumb/img/tTU1YVtab-cN5gCdagINowvVA2g=/fit-in/200x150/filters:strip_icc()/pic2617634.png,24919,7.32632,7.50781,541,2.5989,"['Cooperative Game', 'Dice Rolling', 'Move Through Deck', 'Narrative Choice / Paragraph', 'Storytelling', 'Variable Player Powers']",Space Cowboys,['Thematic Games'],"['Cooperative Game', 'Dice Rolling', 'Move Through Deck', 'Narrative Choice / Paragraph', 'Storytelling', 'Variable Player Powers']","['Adventure', 'Mature / Adult', 'Puzzle', 'Science Fiction']"
148228,https://boardgamegeek.com//boardgame/148228/splendor,Splendor,180,"Splendor is a game of chip-collecting and card development. Players are merchants of the Renaissance trying to buy gem mines, means of transportation, shops&mdash;all in order to acquire the most prestige points. If you're wealthy enough, you might even receive a visit from a noble at some point, which of course will further increase your prestige.","Renaissance merchants race to grab gems, acquire property, and please nobility.",2014,2,4,2,30,30,30,10,https://cf.geekdo-images.com/rwOMxx4q5yuElIvo-1-OFw__thumb/img/D4hkkHfOgu22PwgJomjplWAveuo=/fit-in/200x150/filters:strip_icc()/pic1904079.jpg,63888,7.32294,7.43988,2283,1.795,"['Card Drafting', 'Contracts', 'Race', 'Set Collection']",Space Cowboys,['Family Games'],"['Card Drafting', 'Contracts', 'Race', 'Set Collection']","['Card Game', 'Economic', 'Renaissance']"
215,https://boardgamegeek.com//boardgame/215/tichu,Tichu,181,"Tichu took much of its rules and mechanics from Zheng Fen. It is a partnership climbing card game, and the object of play is to rid yourself of your hand, preferably while scoring points in the process.",Be the first team to empty your hands in this popular partnership climbing card game.,1991,4,4,3,60,60,60,10,https://cf.geekdo-images.com/xNjgIMdpcTeZdV_AEk6gSA__thumb/img/2kZT-VVsZUTzeolV2EXdAVVxHHM=/fit-in/200x150/filters:strip_icc()/pic6222031.jpg,13808,7.31858,7.57846,925,2.3416,"['Hand Management', 'Ladder Climbing', 'Predictive Bid', 'Team-Based Game', 'Trick-taking']",Fata Morgana Spiele,['Strategy Games'],"['Hand Management', 'Ladder Climbing', 'Predictive Bid', 'Team-Based Game', 'Trick-taking']",['Card Game']
188,https://boardgamegeek.com//boardgame/188/go,Go,182,"By all appearances, it's just two players taking turns laying stones on a 19&times;19 (or smaller) grid of intersections.  But once its basic rules are understood, Go shows its staggering depth. One can see why many people say it's one of the most elegant brain-burning abstract games in history, with players trying to claim territory by walling off sections of the board and surrounding each other's stones.  The game doesn't end until the board fills up, or, more often, when both players agree to end it, at which time whoever controls the most territory wins.",Use stones to control space in this ancient game with simple rules.,-2200,2,2,1,180,30,180,8,https://cf.geekdo-images.com/6qAiZwWxSSKP2kFcA80cZg__thumb/img/COT5I3D_0dKWrSRHChb-SnQl3Zc=/fit-in/200x150/filters:strip_icc()/pic1728832.jpg,15431,7.31825,7.63548,1500,3.942,"['Enclosure', 'Square Grid']",(Public Domain),['Abstract Games'],"['Enclosure', 'Square Grid']",['Abstract Strategy']
